id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,hit,year_hit
6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,LOVE FOR GUALA,3zMEkZNzS5yJDcnqPhIk10,Flipp Dinero,2HUwZ0kumzCSlhFcjFZfpp,12,1,TRUE,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,4,2019,1,2019
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Don't Start Now,0ix3XtPV1LwmZADsprKxcp,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,1,1,FALSE,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4,2019,1,2019
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),While We Wait,73ZvpuYhKDr2FW4vlPsTpW,"Kehlani, Ty Dolla $ign","0cGUm45nv7Z6M6qdXYQGTX, 7c0XG5cIJTrrAgEC3ULPiq",6,1,TRUE,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,201788,4,2019,1,2019
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,"Ed Sheeran, Khalid","6eUKZXaKkcviH0Ku9w2n3V, 6LuN9FCkKOj5PcnpouEgny",1,1,FALSE,0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,197867,4,2019,1,2019
7AODNxFNPnKaz4hURLzw5l,Ladbroke Grove,AJ Tracey,45UWSDr4RrFAwNfqiFelNj,AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,11,1,FALSE,0.902,0.839,11,-9.447,0,0.208,0.0933,0,0.102,0.727,133.989,190537,4,2019,1,2019
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),The London (feat. J. Cole & Travis Scott),6p9Y1K9yu3ojyS8fBJXUnp,"Young Thug, J. Cole, Travis Scott","50co4Is1HCEo8bhOyUWKpn, 6l3HvQ5sa6mXTsMTB19rO5, 0Y5tJX1MQlPlqiwlOH1tJY",1,1,TRUE,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107,4,2019,1,2019
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Heaven & Hell,26c7MmQ4w8EAvVLb4jilaM,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,16,1,FALSE,0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,187436,4,2020,1,2019
7dt6x5M1jzdTEt8oCbisTK,Better Now,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR,Post Malone,246dkjvS1zLTtiykXe5h60,9,1,TRUE,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267,4,2018,1,2019
7LpMG3AEaIJgs62HQhAa91,i'm so tired...,~how i'm feeling~,3ZuE680xhR1A4bCFGvL8mi,"Lauv, Troye Sivan","5JZ7CnR6gTvEMKX4g70Amv, 3WGpXCj9YhhfX11TToZcXP",14,1,FALSE,0.548,0.735,11,-7.572,1,0.236,0.173,0,0.195,0.498,101.252,162587,4,2020,1,2019
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,4,1,FALSE,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4,2019,1,2019
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (Deluxe Remastered Version),6X9k3hSsvQck2OfKYdBbXr,Queen,1dfeR4HaWDbWqFHLkxsg1d,11,1,FALSE,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,354320,4,1975,1,2019
7xQAfvXzm3AkraOtGPWIZg,Wow.,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,Post Malone,246dkjvS1zLTtiykXe5h60,17,1,TRUE,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-6,0.103,0.388,99.96,149547,4,2019,1,2019
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba,"Roddy Ricch, Mustard","757aE44tKEUQEqRuT6GnEB, 0YinUQ50QDB7ZxSCLyQ40k",11,1,TRUE,0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,220487,4,2019,1,2020
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,Afterglow,5bb2Sf8jps2DTyI2urMThV,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,1,1,FALSE,0.641,0.324,11,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184,185487,4,2020,1,2020
0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),UN DIA (ONE DAY) (Feat. Tainy),6aqSlutLYNpzSsK4dV5jTr,"J Balvin, Dua Lipa, Bad Bunny, Tainy","1vyhD5VmyZ7KMfW5gqLgo5, 6M2wZ9GZgrQXHCFfjv46we, 4q3ewBCX7sLwd24euuV69X, 0GM7qgcRCORpGnfcN2tCiB",1,1,FALSE,0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,232253,4,2020,1,2020
0jT8Nl0shPS8115is0wD2Q,Favorito,Por Primera Vez,6xS6mQz1fQZ6eZE654J15I,Camilo,28gNT5KBp7IjEOQoevXf9N,3,1,FALSE,0.606,0.853,9,-2.975,1,0.0545,0.237,0,0.251,0.822,178.043,209766,4,2020,1,2020
0nbXyq5TXYPCO7pr3N8S4I,The Box,Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,2,1,TRUE,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653,4,2019,1,2020
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,"Pop Smoke, Lil Baby, DaBaby","0eDvMgVFoNV3TpwtrVCoTj, 5f7VJjfbwm532GiveGC0ZK, 4r63FhuTkUYltbVAg5TQnk",3,1,TRUE,0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,190476,4,2020,1,2020
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,"Post Malone, Swae Lee","246dkjvS1zLTtiykXe5h60, 1zNqQNIdeOUZHb8zbZRFMX",12,1,FALSE,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4,2019,1,2020
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,Blinding Lights,2ZfHkwHuoAZrlz7RMj0PDz,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,1,FALSE,0.513,0.796,1,-4.075,1,0.0629,0.00147,2.09e-4,0.0938,0.345,171.017,201573,4,2019,1,2020
0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,Bad Bunny,4q3ewBCX7sLwd24euuV69X,5,1,TRUE,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-5,0.344,0.453,97.014,172127,4,2020,1,2020
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,Know Your Worth,0uLz2ygHQAtLknyGasJOr5,"Khalid, Disclosure","6LuN9FCkKOj5PcnpouEgny, 6nS5roXSAGhTGr34W6n7Et",1,1,FALSE,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,181436,4,2020,1,2020
0v1x6rN6JHRapa03JElljE,Dynamite,Dynamite,3zWmE5c3alhuoPLphxjMVd,BTS,3Nrfpe0tUJi4K4DXYWgMUX,1,1,FALSE,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4,2020,1,2020
0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,OK Not To Be OK,3wCtCJ8O6SlGBWYfzAlsb2,"Marshmello, Demi Lovato","64KEffDW9EtZ1y2vBYgq8T, 6S2OmqARrzebs0tKUEyXyp",1,1,FALSE,0.743,0.837,1,-5.025,0,0.0649,0.0172,0,0.0743,0.263,103.072,159863,4,2020,1,2020
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Toosie Slide,3xIwVbGJuAcovYIhzbLO3J,Drake,3TVXtAsR1Inumwj472S9r4,1,1,TRUE,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-6,0.114,0.837,81.618,247059,4,2020,1,2020
14wf185UxfNbSy8dwt4r4q,MAMACITA,MAMACITA,39kXbkUjh0IIyoGBnlGX9V,"Black Eyed Peas, Ozuna, J. Rey Soul","1yxSLGMDHlW21z4YXirZDS, 1i8SpTcr7yvPOmcqrbnVXY, 1OB278sOZVSFx5vXqYha83",1,1,TRUE,0.894,0.635,2,-6.929,1,0.0473,0.193,0.00105,0.0823,0.428,105.013,249143,4,2020,1,2020
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Where the Light Is,3mMWlBGocBwsS1Q0o9wvlc,Surfaces,4ETSs924pXMzjIeD6E9b4u,7,1,FALSE,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571,4,2019,1,2020
1dLXLETYiZohIZWnse4ypG,Better,Better,7MkNlHw0O8KKr3yJ3RtgVW,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,1,1,FALSE,0.637,0.418,2,-7.137,1,0.301,0.353,0,0.131,0.0807,84.295,174517,4,2020,1,2020
1DWZUa5Mzf2BwzpHtgbHPY,Good News,Circles,5sY6UIQ32GqwMLAfSNEaXb,Mac Miller,4LLpKhyESsyAXpc4laK94U,4,1,FALSE,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,4,2020,1,2020
1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato),I’m Ready (with Demi Lovato),44msshHeN6irJ1md7GVSlU,"Sam Smith, Demi Lovato","2wY79sveU1sp5g7SokKOiI, 6S2OmqARrzebs0tKUEyXyp",1,1,FALSE,0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56e-5,0.282,0.152,155.051,200838,4,2020,1,2020
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,Slime & B,7fZKtzZAsfH0kzeTivu5TG,"Chris Brown, Young Thug","7bXgB6jMjp9ATFy66eO08Z, 50co4Is1HCEo8bhOyUWKpn",2,1,TRUE,0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,176960,4,2020,1,2020
1raaNykBg1bDnWENUiglUA,Break My Heart,Break My Heart,368tzVdeju4vLSY8PHnQUs,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,1,1,FALSE,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-6,0.349,0.467,113.012,221820,4,2020,1,2020
1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Dance Monkey,31IDBea3eEs57a0joX6TjN,Tones And I,2NjfBq1NflQcKSeiDooVjY,1,1,FALSE,0.826,0.593,6,-6.401,0,0.0976,0.688,1.61e-4,0.17,0.541,98.083,209755,4,2019,1,2020
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,15,1,TRUE,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-6,0.133,0.543,83.995,160000,4,2020,1,2020
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),1XMw3pBrYeXzNXZXc84DNw,"Jawsh 685, Jason Derulo","56mfhUDKa1vec6rSLZV5Eg, 07YZf4WDAMNwqr4jfgOZ8y",1,1,TRUE,0.767,0.481,0,-8.52,0,0.0803,0.234,0,0.269,0.761,150.076,171375,4,2020,1,2020
1yoMvmasuxZfqHEipJhRbp,Hawái,PAPI JUANCHO,0p2yf6DucEgvj8Uk8KXJJv,Maluma,1r4hJ1h58CWwUQe3MxPuau,3,1,FALSE,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-5,0.0626,0.558,180.067,199112,4,2020,1,2020
21jGcNKet2qwijlDFuPiPb,Circles,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,Post Malone,246dkjvS1zLTtiykXe5h60,6,1,FALSE,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,2019,1,2020
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,Certified Hitmaker,2a1AHCq835BXUcX1aTTWqQ,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,1,1,TRUE,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,162547,4,2020,1,2020
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),4TqgXMSSTwP3RCo3MMSR6t,"Lady Gaga, Ariana Grande","1HY2Jd0NmPuamShAr6KMms, 66CXWjxzNUsdJxJ2JdwvnR",1,1,FALSE,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,182200,4,2020,1,2020
27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,Midnight Sky,7z5fmW3FDD6jlpJtwMXV51,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,1,1,FALSE,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110,223279,4,2020,1,2020
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,3,1,TRUE,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4,2018,1,2020
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,Eternal Atake,7IyoGB8J31fvQDwGtHAq9m,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,18,1,TRUE,0.712,0.598,7,-5.368,0,0.0388,0.0546,0,0.154,0.504,130.007,212354,4,2020,1,2020
2b8fOow8UzyDFAE27YhOZM,Memories,Memories,3nR9B40hYLKLcR0Eph3Goc,Maroon 5,04gDigrS5kc9YWfZHwBETP,1,1,FALSE,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4,2019,1,2020
2DEZmgHKAvm41k4J3R2E9Y,Safaera,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,"Bad Bunny, Jowell & Randy, Ñengo Flow","4q3ewBCX7sLwd24euuV69X, 4IMAo2UQchVFyPH24PAjUs, 12vb80Km0Ew53ABfJOepVz",14,1,TRUE,0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,295177,4,2020,1,2020
2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,6U5j597olXfdjtd6wHd3Cu,"Internet Money, Gunna, Don Toliver, NAV","6MPCFvOQv5cIGfw3jODMF0, 2hlmm7s2ICUX0LVIhVFlZQ, 4Gso3d4CscCijv0lmajZWs, 7rkW85dBwwrJtlHRDkJDAC",17,1,TRUE,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429,4,2020,1,2020
2Fxmhks0bxGSBdJ92vM42m,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,2,1,FALSE,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,2019,1,2020
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),2wiPF3m0ylst0JSk1IvZL8,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,13,1,FALSE,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4,2019,1,2020
2IHLaN6wwYKQ3S24NsQqpA,I Love Me,I Love Me,3VKVZ7PvA64NtVJChPGDaH,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,1,1,TRUE,0.664,0.561,6,-7.031,1,0.0495,0.00261,0,0.0764,0.713,150.093,203672,4,2020,1,2020
2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),Ice Cream (with Selena Gomez),2VBb4LRcRSACOfJWRUgVZl,"BLACKPINK, Selena Gomez","41MozSoPIsD1dJM0CLPjZF, 0C8ZW7ezQVs4URX5aX7Kqx",1,1,FALSE,0.79,0.729,9,-3.843,1,0.334,0.0342,9.31e-5,0.0411,0.904,159.989,175813,4,2020,1,2020
2kJu14V7hbZw3I4K8L8SXb,Stupid Love,Stupid Love,2HDW1EX8IBI3jqobswAfrZ,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,1,1,FALSE,0.676,0.815,8,-4.294,1,0.0625,0.00146,4.1e-4,0.275,0.796,117.973,193531,4,2020,1,2020
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),7BrlhEO8dHiNmU8A1Ep9RZ,"JP Saxe, Julia Michaels","66W9LaWS0DPdL7Sz8iYGYe, 0ZED1XzwlLHW4ZaG4lOT6m",1,1,FALSE,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,4,2019,1,2020
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",36jrqYRpGVpJqztuqCii22,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","2LIk90788K0zvyj2JJVwkJ, 2jku7tDXc6XoB6MO2hFuqg, 4r63FhuTkUYltbVAg5TQnk, 55Aa2cqylxrFIXC767Z865",1,1,TRUE,0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,227478,4,2020,1,2020
2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,Moral of the Story,4yKwChgdGpJzf2nn3nPHfP,Ashe,6P5NO5hzJbuOqSdyPB7SJM,1,1,TRUE,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-6,0.102,0.265,119.812,201084,4,2019,1,2020
2p8IUWQDrpjuFltbdgLOag,After Hours,After Hours,4yP0hdKOZPNshxUOjY0cZj,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,13,1,FALSE,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4,2020,1,2020
2rRJrJEo19S2J82BDsQ3F7,Falling,Nicotine,1Hy76RlNvOHe6cpih1RxXq,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,10,1,FALSE,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,159382,4,2020,1,2020
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),0qGdc7fNq9RNIPEzZufa43,"Drake, Lil Durk","3TVXtAsR1Inumwj472S9r4, 3hcs9uc56yIGFCSy9leWe7",1,1,TRUE,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-5,0.107,0.522,133.976,261493,4,2020,1,2020
2tnVG71enUj33Ic2nFN6kZ,Ride It,Ride It,4zOhjJfe0dwqsNdDYk622E,Regard,4ofCBoyEiGSePFAG500xev,1,1,FALSE,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-5,0.106,0.884,117.948,157606,4,2019,1,2020
2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,Roses (Imanbek Remix),6XcYTEonLIpg9NpAbJnqrC,"SAINt JHN, Imanbek","0H39MdGGX6dbnnQPt6NQkZ, 5rGrDvrLOV2VV8SCFVGWlj",1,1,TRUE,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,176219,4,2019,1,2020
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,3,1,TRUE,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4,2018,1,2020
2ygvZOXrIeVL4xZmAWJT2C,my future,my future,3oxhQpF3Twbkl18oQYfnh5,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,1,1,FALSE,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,208155,4,2020,1,2020
2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),Monster,3yVVL2EYLp8g7gT08VvYKy,"Shawn Mendes, Justin Bieber","7n2wHs1TKAczGzO7Dd2rGr, 1uNFoZAHBGtllmzznpCI3s",1,1,FALSE,0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,178994,4,2020,1,2020
35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),GREECE (feat. Drake),3O6ywzP5LE5msmuBBTpaIN,"DJ Khaled, Drake","0QHgL1lAIqAw0HtD7YldmP, 3TVXtAsR1Inumwj472S9r4",1,1,TRUE,0.695,0.343,5,-10.798,1,0.0432,0.0743,1.04e-6,0.107,0.229,85.84,218902,4,2020,1,2020
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,THE SCOTTS,7q6zjWaLw8bN5nYiBWjrus,"THE SCOTTS, Travis Scott, Kid Cudi","2PaZWGu5T5nHjY2xxAkFsT, 0Y5tJX1MQlPlqiwlOH1tJY, 0fA0VVWsXO9YnASrzqfmYu",1,1,TRUE,0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,165978,4,2020,1,2020
3AzjcOeAmA57TIOr9zF1ZW,Physical,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,4,1,FALSE,0.647,0.844,0,-3.756,1,0.0457,0.0137,6.58e-4,0.102,0.746,146.967,193829,4,2020,1,2020
3Dv1eDb0MEgF93GpLXlucZ,Say So,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,5,1,TRUE,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-6,0.0904,0.779,110.962,237893,4,2019,1,2020
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,2uDTi1PlpSpvAv7IRAoAEU,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,1,1,TRUE,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-6,0.21,0.0605,76.469,175721,4,2019,1,2020
3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),Hey u x,4KKRAmQ0ksj32l7mrgLOcF,"BENEE, Gus Dapperton","0Cp8WN4V8Tu4QJQwCN5Md4, 6sHCvZe1PHrOAuYlwTLNH4",4,1,TRUE,0.862,0.631,7,-4.746,1,0.0515,0.291,2.09e-4,0.123,0.841,128.978,223488,4,2020,1,2020
3H7ihDc1dqLriiWXwsc2po,Breaking Me,Breaking Me,3nBQlhUvErkw8DVpF47WAn,"Topic, A7S","0u6GtibW46tFX7koQ6uNJZ, 5Wg2b4Mp42gicxEeDNawf7",1,1,FALSE,0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,166794,4,2019,1,2020
3hUxzQpSfdDqwM3ZTFQY0K,august,folklore,2fenSS68JI1h4Fo296JfGr,Taylor Swift,06HL4z0CvFAxyc27GXpf02,8,1,FALSE,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-5,0.0925,0.403,89.937,261923,4,2020,1,2020
3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),MAP OF THE SOUL : 7,6mJZTV8lCqnwftYZa94bXS,"BTS, Sia","3Nrfpe0tUJi4K4DXYWgMUX, 5WUlDfRSoLAfcVSX1WnrxN",20,1,FALSE,0.591,0.848,9,-4.397,0,0.0828,0.137,0,0.372,0.386,105.922,246816,4,2020,1,2020
3jjujdWJ72nww5eGnfs2E7,Adore You,Fine Line,7xV2TzoaVc0ycW7fwBwAml,Harry Styles,6KImCVD70vtIoJWnq6nGn3,3,1,FALSE,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-6,0.102,0.569,99.048,207133,4,2019,1,2020
3kwgqoBqTwoAH4nT29TYrq,Nobody's Love,Nobody's Love,2cDt5R89HP8ZCXhNAmZs27,Maroon 5,04gDigrS5kc9YWfZHwBETP,1,1,FALSE,0.486,0.567,1,-6.456,1,0.0379,0.31,0,0.0949,0.154,93.68,211254,4,2020,1,2020
3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),Mood (feat. iann dior),4YMnOf4a7obOcN1Gy2QEuM,"24kGoldn, iann dior","6fWVd57NKTalqvmjRd2t8Z, 6ASri4ePR7RlsvIQgWPJpS",1,1,TRUE,0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,140526,4,2020,1,2020
3vAn0qZzdyuHamcrpkfiX3,How You Like That,How You Like That,19LMUlWN7xU2NW80pZSeuH,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,1,1,FALSE,0.828,0.782,11,-4.014,1,0.0918,0.0694,3.41e-5,0.0544,0.351,130.013,181264,4,2020,1,2020
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Romance,3Vsbl0diFGw8HNSjG8ue9m,"Camila Cabello, DaBaby","4nDoRrQiYLoBzwC5BhVJzF, 4r63FhuTkUYltbVAg5TQnk",4,1,FALSE,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-5,0.0887,0.383,105.046,170746,4,2019,1,2020
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),Be Kind (with Halsey),1eleCBhP2R8TXEDquvybwC,"Marshmello, Halsey","64KEffDW9EtZ1y2vBYgq8T, 26VFTg2z8YR0cCuwLzESi2",1,1,FALSE,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762,4,2020,1,2020
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,everything i wanted,4i3rAwPw7Ln2YrKDusaWyT,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,1,1,FALSE,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,2019,1,2020
41L3O37CECZt3N7ziG2z7l,Yummy,Yummy,1SN6N3fNkZk5oXQ9X46QZ3,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,1,1,FALSE,0.687,0.514,9,-6.612,0,0.0897,0.366,0,0.116,0.494,145.921,210427,4,2020,1,2020
45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,1RWiRfdNZKDe8VXzzf2VEc,Tate McRae,45dkTj5sMRSjrmBSBeiHym,1,1,TRUE,0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,169266,4,2020,1,2020
